lemma	stem	lemma_freq	stem_type
odabotladozik	odabotladoz	18	cvc
odabotlik	odabotl	4	cc
odabuszozik	odabusoz	23	cvc
odabúvik	odabúv	5	cvc
odacangázik	odacangáz	1	cvc
odadöglik	odadöglök	4	cvc
odadörgölőzik	odadörgölődzöm	390	cvc
odaesik	odaeš	239	cvc
odafingik	odafing	43	cc
odafurakszik	odafuraks	380	cc
odaférkőzik	odaférkőzök	259	cvc
odafészkelődik	odaféskelődöm	14	cvc
odagránátozik	odagránátoz	1	cvc
odagyűlik	odaḏűlök	1226	cvc
odahelyezkedik	odahejezked	20	cvc
odahugyozik	odahuḏoz	81	cvc
odakapcsolódik	odakapčolód	53	cvc
odaklónozik	odaklónoz	1	cvc
odakontárkodik	odakontárkod	3	cvc
odakopik	odakop	3	cvc
odakunkorodik	odakunkorod	3	cvc
odakászálódik	odakásálód	5	cvc
odakérezkedik	odakérezked	10	cvc
odakíváncsiskodik	odakívánčiškod	22	cvc
odakötődik	odakötődöm	76	cvc
odalopódzik	odalopódz	235	cc
odanyomdázik	odaṉomdáz	1	cvc
odanyáladzik	odaṉáladz	1	cc
odaportálozik	odaportáloz	1	cvc
odasodródik	odašodród	203	cvc
odaszerencsétlenkedik	odaserenčétlenked	4	cvc
odaszögellik	odasögell	1	cc
odaszögeződik	odasögeződöm	14	cvc
odaszületik	odasület	101	cvc
odateleportálódik	odateleportálód	13	cvc
odatrolizik	odatroliz	1	cvc
odavergődik	odavergődöm	58	cvc
odaverődik	odaverődök	83	cvc
odaviharzik	odaviharz	29	cc
odavillamosozik	odavillamošoz	5	cvc
odaviselkedik	odavišelked	2	cvc
odaviszik	odavisöm	2	cvc
odavonatozik	odavonatoz	13	cvc
odavágyakozik	odaváḏakoz	3	cvc
odavágyódik	odaváḏód	12	cvc
odavágódik	odavágód	70	cvc
odaágaskodik	odaágaškod	1	cvc
odaálmodozik	odaálmodoz	2	cvc
odaóvakodik	odaóvakod	78	cvc
odaügyeskedik	odaüḏešked	15	cvc
oktatásozik	oktatášoz	2	cvc
oldalaik	oldala	1	cvc
oldalkocsizik	oldalkočiz	6	cvc
operaminizik	operaminiz	1	cvc
orbáncozik	orbáncoz	4	cvc
orcátlankodik	orcátlankod	13	cvc
oroszozik	orosoz	13	cvc
oszladozik	osladoz	984	cvc
ottfelejtődik	ottfelejtődöm	130	cvc
pacizik	paciz	15	cvc
padlózóik	padlózó	1	cvc
paintballozik	paintballoz	441	cvc
pajzánkodik	pajzánkod	203	cvc
paktumozik	paktumoz	3	cvc
palizik	paliz	236	cvc
pampamozik	pampamoz	1	cvc
pandázik	pandáz	23	cvc
panelezik	panelez	4	cvc
panelozik	paneloz	7	cvc
pantomimozik	pantomimoz	13	cvc
papírcetlizik	papírcetliz	1	cvc
parancsolódik	parančolód	15	cvc
paraszthitbizik	parasthitbiz	1	cvc
parkozik	parkoz	40	cvc
pasimozik	pašimoz	1	cvc
patronozik	patronoz	2	cvc
patyolatozik	paṯolatoz	1	cvc
pigmentálódik	pigmentálód	235	cvc
piramisozik	piramišoz	21	cvc
piszkozik	piskoz	2	cvc
pisztolyozik	pistojoz	14	cvc
pixelezik	pixelez	18	cvc
pizsizik	pižiz	1	cvc
planktonozik	planktonoz	11	cvc
plasztikozik	plastikoz	6	cvc
platformozik	platformoz	10	cvc
plánozik	plánoz	1	cvc
pléhdobozik	pléhdoboz	1	cvc
pocizik	pociz	4	cvc
pogózik	pogóz	944	cvc
poliszozik	polisoz	1	cvc
politikusozik	politikušoz	7	cvc
pontoskodik	pontoškod	16	cvc
pontozódik	pontozód	464	cvc
porcelánozik	porcelánoz	8	cvc
portálozik	portáloz	5	cvc
postagumizik	poštagumiz	1	cvc
posztozik	postoz	1	cvc
programmozik	programmoz	12	cvc
propagandázik	propagandáz	26	cvc
prostituálódik	proštituálód	430	cvc
próbaházasodik	próbaházašod	1	cvc
pucolódik	pucolód	69	cvc
puhatolózik	puhatolódz	1377	cc
pumpálódik	pumpálód	336	cvc
puszik	pus	20	cvc
puttonyozik	puttoṉoz	11	cvc
pákosztoskodik	pákostoškod	11	cvc
pályanapozik	pájanapoz	21	cvc
páriadolgozik	páriadolgoz	1	cvc
párszik	párs	1	cc
pöndörödik	pöndörödök	871	cvc
pörösködik	pöröšködöm	100	cvc
púposodik	púpošod	1726	cvc
racsnizik	račniz	39	cvc
rajszik	rajs	1	cc
raklapozik	raklapoz	5	cvc
rakoncátlankodik	rakoncátlankod	2200	cvc
rangozik	rangoz	10	cvc
rasszozik	rassoz	1	cvc
realizálódik	realizálód	20943	cvc
reflexdobozik	reflexdoboz	2	cvc
reggeledik	reggeled	165	cvc
regnálódik	regnálód	3	cvc
rejtekezik	rejtekez	278	cvc
rejtőzik	rejtőz	58213	cvc
rekesztődik	rekestődöm	166	cvc
relaxálódik	relaxálód	117	cvc
remetéskedik	remetéšked	1151	cvc
rendszerprogramozik	rendserprogramoz	1	cvc
rendszámozik	rendsámoz	7	cvc
rendőrnyomozik	rendőrṉomoz	1	cvc
repülőzik	repülőzöm	76	cvc
retusozik	retušoz	1	cvc
ricsajozik	ričajoz	209	cvc
rimaszik	rimas	1	cvc
rinocéroszosodik	rinocérosošod	2	cvc
rollozik	rolloz	98	cvc
romosodik	romošod	171	cvc
rongyolódik	ronḏolód	434	cvc
rongyoskodik	ronḏoškod	40	cvc
rongyozik	ronḏoz	15	cvc
ráalapozik	ráalapoz	6	cvc
rábasszusozik	rábassušoz	1	cvc
rábizakodik	rábizakod	3	cvc
ráborsozik	ráboršoz	1	cvc
rácsapódik	ráčapód	352	cvc
rácselekszik	ráčeleks	4	cc
ráegyensúlyozik	ráeḏenšújoz	1	cvc
ráfeledkezik	ráfeledkez	135	cvc
ráfelejtkezik	ráfelejtkez	14	cvc
ráfingik	ráfing	24	cc
ráfolyik	ráfoj	1431	cvc
ráfonódik	ráfonód	439	cvc
rágecizik	rágeciz	7	cvc
ráharagszik	ráharags	3	cc
ráhullik	ráhull	1008	cc
ráhízik	ráhíz	16	cvc
ráhúzódzkodik	ráhúzódzkod	2	cvc
ráimádkozik	ráimádkoz	75	cvc
rákonfrontálódik	rákonfrontálód	1	cvc
rákupacozik	rákupacoz	1	cvc
rákászálódik	rákásálód	2	cvc
rákényszeredik	rákéṉsered	19	cvc
rákényszerítődik	rákéṉserítődök	1	cvc
rákíváncsiskodik	rákívánčiškod	2	cvc
ráköltözik	ráköltözöm	43	cvc
rálepődik	rálepődök	1	cvc
ráncigálódik	ráncigálód	2	cvc
rántódik	rántód	149	cvc
rányálazik	ráṉálaz	3	cvc
rányílik	ráṉíl	364	cvc
ráordítozik	ráordítoz	1	cvc
rápraclizik	rápracliz	1	cvc
ráprogramozik	ráprogramoz	25	cvc
rásiklik	rášikl	105	cc
rászerencsétlenkedik	ráserenčétlenked	2	cvc
rászivacsozik	rásivačoz	1	cvc
rászomjazik	rásomjaz	9	cvc
rászívódik	rásívód	45	cvc
rátekeredik	rátekered	1203	cvc
ráutalódik	ráutalód	21	cvc
rávágódik	rávágód	28	cvc
rázárkózik	rázárkóz	11	cvc
ráálmodik	ráálmod	55	cvc
ráéhesedik	ráéhešed	1	cvc
ráélezik	ráélez	1	cvc
ráügyeskedik	ráüḏešked	63	cvc
részegedik	résegs	1562	cc
részpontozik	réspontoz	1	cvc
rétegződik	rétegződöm	1627	cvc
rézkarcozik	rézkarcoz	1	cvc
ródlizik	ródliz	61	cvc
röpcsizik	röpčiz	7	cvc
sajtosdobozik	šajtošdoboz	1	cvc
sajtóőrszik	šajtóőrs	1	cc
sallangozik	šallangoz	4	cvc
sapizik	šapiz	2	cvc
sebesedik	šebešed	680	cvc
sebességkorlátozik	šebeššégkorlátoz	7	cvc
sebeződik	šebeződök	20	cvc
siklóernyőzik	šiklóerṉőzöm	56	cvc
sirámozik	širámoz	2	cvc
skatulyásodik	škatujášod	2	cvc
skálázódik	škálázód	1491	cvc
slagozik	šlagoz	45	cvc
snapszerezik	šnapserez	43	cvc
spicliskedik	špiclišked	111	cvc
sportolódik	športolód	5	cvc
sportosodik	športošod	10	cvc
spulnizik	špulniz	5	cvc
srófolódik	šrófolód	23	cvc
stabilizálódik	štabilizálód	20254	cvc
statisztásodik	štatistášod	1	cvc
stopperezik	štopperez	3	cvc
strasszozik	štrassoz	7	cvc
sugdosódik	šugdošód	70	cvc
sugárzódik	šugárzód	488	cvc
svábozik	šváboz	12	cvc
szakasztódik	sakastód	8	cvc
szakdogázik	sakdogáz	3	cvc
szakmunkásvizsgázik	sakmunkášvižgáz	22	cvc
szalmabábozik	salmabáboz	27	cvc
szalámizik	salámiz	18	cvc
szapulódik	sapulód	1	cvc
szarmozik	sarmoz	1	cvc
szaruszik	sarus	1	cvc
szarvasgombaszik	sarvašgombas	1	cvc
szaródik	saród	106	cvc
szaturálódik	saturálód	84	cvc
szedődik	sedődöm	265	cvc
szegeződik	segeződök	7210	cvc
szegeződik	segeződöm	7210	cvc
szelesedik	selešed	81	cvc
szellőzködik	sellőzködök	86	cvc
szembehugyozik	sembehuḏoz	40	cvc
szemeződik	semeződök	4	cvc
szemétládázik	semétládáz	2	cvc
szendvicsdobozik	sendvičdoboz	1	cvc
szennyeződik	seṉṉeződök	8575	cvc
szenvedik	senvedöm	1	cvc
szeresedik	serešed	1	cvc
szeretik	seretöm	7	cvc
szerszámozik	sersámoz	40	cvc
szertelenkedik	sertelenked	49	cvc
szerteporlik	serteporl	6	cc
szerzik	serz	352	cc
szexizik	sexiz	85	cvc
szezonozik	sezonoz	6	cvc
szigetelődik	sigetelődöm	1035	cvc
szinkronozik	sinkronoz	16	cvc
szirmosodik	sirmošod	4	cvc
szirupozik	sirupoz	7	cvc
szobabringázik	sobabringáz	11	cvc
szobafitneszezik	sobafitnesez	1	cvc
szombatozik	sombatoz	10	cvc
szuperponálódik	superponálód	295	cvc
szusizik	sušiz	14	cvc
szájhősködik	sájhőšködök	144	cvc
szállítódobozik	sállítódoboz	1	cvc
számháborúzik	sámháborúz	1054	cvc
számolódik	sámolód	2073	cvc
szántódik	sántód	10	cvc
szárítkozik	sárítkoz	936	cvc
szégyenkedik	séḏenked	53	cvc
széjjeldöglik	séjjeldöglök	1	cvc
széjjelesik	séjjeleš	32	cvc
széjjelharangozik	séjjelharangoz	1	cvc
széjjelázik	séjjeláz	11	cvc
székezik	sékez	71	cvc
szélesedik	sélešed	14264	cvc
szélsőségesedik	sélšőšégešed	22	cvc
szénhidrátozik	sénhidrátoz	2	cvc
szétaggódik	sétaggód	80	cvc
szétalszik	sétals	19	cc
szétaszik	sétas	7	cvc
szétautózik	sétautóz	2	cvc
szétdolgozik	sétdolgoz	90	cvc
szétjátszik	sétjáts	107	cc
szétkapcsolódik	sétkapčolód	189	cvc
szétkenődik	sétkenődöm	659	cvc
szétkáromkodik	sétkáromkod	16	cvc
szétlepődik	sétlepődöm	1	cvc
szétnézelődik	sétnézelődöm	8	cvc
szétokoskodik	sétokoškod	7	cvc
szétrakodik	sétrakod	10	cvc
szétsavasodik	sétšavašod	7	cvc
szétszabdalódik	sétsabdalód	36	cvc
széttörődik	séttörődöm	3	cvc
szétugrik	sétugr	471	cc
szétválik	sétvál	15543	cvc
szétáramlik	sétáraml	717	cc
szétözönlik	sétözönlök	12	cvc
színeződik	síneződök	7341	cvc
szívtelenedik	sívtelened	1	cvc
szólalkozik	sólalkoz	757	cvc
szülinapozik	sülinapoz	515	cvc
szőrözik	sőrözöm	850	cvc
szőröződik	sőröződöm	2	cvc
szűnik	sűnöm	168796	cvc
sárkányozik	šárkáṉoz	29	cvc
sétabiciklizik	šétabicikliz	2	cvc
sétagaloppozik	šétagaloppoz	8	cvc
sídobozik	šídoboz	1	cvc
sószappanozik	šósappanoz	2	cvc
súlyosodik	šújošod	468	cvc
süllyedezik	šüjjedez	42	cvc
tajcsizik	tajčiz	40	cvc
talonozik	talonoz	4	cvc
tandemsakkozik	tandemšakkoz	3	cvc
tanfolyamozik	tanfojamoz	4	cvc
tanonckodik	tanonckod	234	cvc
tanozik	tanoz	13	cvc
tanítványozik	tanítváṉoz	16	cvc
tapasztalatozik	tapastalatoz	2	cvc
tappancsozik	tappančoz	7	cvc
tartozódik	tartozód	109	cvc
tekerődik	tekerődöm	92	cvc
telekszik	teleks	1	cc
telepesedik	telepešed	6	cvc
teletöltődik	teletöltődöm	28	cvc
teljesítményfokozik	telješítméṉfokoz	2	cvc
terhelődik	terhelődök	3333	cvc
terhesedik	terhešed	14	cvc
termelődik	termelődök	31918	cvc
terméskorlátozik	terméškorlátoz	18	cvc
testesedik	teštešed	160	cvc
tesztoszteronfokozik	testosteronfokoz	1	cvc
tesztoszteronozik	testosteronoz	1	cvc
tetszik	tetsöm	1498478	cvc
tetvesedik	tetvešed	144	cvc
textilpelusozik	textilpelušoz	3	cvc
tiik	ti	9	cvc
tiltódik	tiltód	111	cvc
tofuszik	tofus	1	cvc
tokmagozik	tokmagoz	1	cvc
tokosodik	tokošod	156	cvc
tokásodik	tokášod	15	cvc
topozik	topoz	2	cvc
tornaszik	tornas	72	cvc
tovabucskázik	tovabučkáz	3	cvc
tovaporzik	tovaporz	7	cc
tovasodródik	tovašodród	152	cvc
továbbajándékozik	továbbajándékoz	74	cvc
továbbcsodálkozik	továbbčodálkoz	1	cvc
továbbcsúszik	továbbčús	184	cvc
továbbdolgozik	továbbdolgoz	312	cvc
továbbegyensúlyozik	továbbeḏenšújoz	1	cvc
továbbfejlődik	továbbfejlődöm	5235	cvc
továbbhízik	továbbhíz	2	cvc
továbbigyekszik	továbbiḏeks	4	cc
továbbkapaszkodik	továbbkapaskod	35	cvc
továbbkutakodik	továbbkutakod	4	cvc
továbbképződik	továbbképződök	94	cvc
továbblustálkodik	továbbluštálkod	1	cvc
továbbmászik	továbbmás	193	cvc
továbbszlalomozik	továbbslalomoz	1	cvc
továbbúszik	továbbús	199	cvc
trancsírozódik	trančírozód	13	cvc
tritonozik	tritonoz	1	cvc
tudakolódik	tudakolód	132	cvc
tudószik	tudós	1	cvc
tusozik	tušoz	6	cvc
tutajozik	tutajoz	322	cvc
tyúkozik	ṯúkoz	13	cvc
tájékosodik	tájékošod	1	cvc
táposodik	tápošod	11	cvc
társdalaik	táršdala	1	cvc
távasztalozik	távastaloz	1	cvc
távdolgozik	távdolgoz	22	cvc
tépődik	tépődök	410	cvc
tótozik	tótoz	19	cvc
töltődik	töltőd	39903	cvc
tönkremenetelezik	tönkremenetelez	1	cvc
töredezik	töredez	5353	cvc
törtözik	törtözök	2	cvc
túlaggodalmaskodik	túlaggodalmaškod	35	cvc
túlborsozik	túlboršoz	70	cvc
túlemelkedik	túlemelked	701	cvc
túlhízik	túlhíz	56	cvc
túlpontozik	túlpontoz	36	cvc
túlreménykedik	túlreméṉked	2	cvc
túlszínészkedik	túlsínésked	13	cvc
túltelítődik	túltelítődöm	534	cvc
túltápozik	túltápoz	12	cvc
túltöltődik	túltöltődök	301	cvc
túltörődik	túltörődöm	3	cvc
túlvergődik	túlvergődök	30	cvc
túlvágyik	túlváḏ	7	cvc
túlérzékenykedik	túlérzékeṉked	35	cvc
túrabiciklizik	túrabicikliz	2	cvc
tükröződik	tükröződök	50822	cvc
tüskésedik	tüškéšed	22	cvc
tüzesedik	tüzešed	236	cvc
tőzsdeszik	tőždes	1	cvc
tűnődik	tűnőd	27257	cvc
tűrik	tűröm	106	cvc
ujjgyakorlatozik	ujjḏakorlatoz	13	cvc
undorosodik	undorošod	1	cvc
uniformizálódik	uniformizálód	441	cvc
urbanizálódik	urbanizálód	409	cvc
utalványozik	utalváṉoz	86	cvc
utálkodik	utálkod	9	cvc
utánajátszik	utánajáts	17	cc
utánakérdezősködik	utánakérdezőšködök	12	cvc
utánamászik	utánamás	89	cvc
utánavetődik	utánavetődök	8	cvc
uzsoráskodik	užoráškod	101	cvc
vadkovászozik	vadkovásoz	2	cvc
vagyonosodik	vaḏonošod	1482	cvc
vaktapogatózik	vaktapogatóz	1	cvc
vakumozik	vakumoz	2	cvc
varródobozik	varródoboz	1	cvc
varázsdobozik	varáždoboz	1	cvc
vastagodik	vaštags	4356	cc
vasárnapozik	vašárnapoz	18	cvc
verdázik	verdáz	4	cvc
verklizik	verkliz	37	cvc
versenybokszozik	veršeṉboksoz	1	cvc
verik	veröm	6	cvc
vesztődik	vestődök	57	cvc
vetkőzik	vetkőz	24148	cvc
vetélkedik	vetélkedök	10217	cvc
vezetődik	vezetődöm	1451	cvc
vezércikkezik	vezércikkez	17	cvc
vezérlődobozik	vezérlődoboz	1	cvc
videoblogozik	videoblogoz	2	cvc
villanycigizik	villaṉcigiz	2	cvc
villásreggelizik	villášreggeliz	143	cvc
világozik	világoz	29	cvc
világszik	világs	1	cc
virágozik	virágoz	214	cvc
visszaadományozik	vissaadomáṉoz	1	cvc
visszaaktiválódik	vissaaktiválód	3	cvc
visszabicajozik	vissabicajoz	4	cvc
visszabotladozik	vissabotladoz	24	cvc
visszabukik	vissabuk	325	cvc
visszabányászik	vissabáṉás	11	cvc
visszacsatolódik	vissačatolód	180	cvc
visszacsodálkozik	vissačodálkoz	10	cvc
visszacsukódik	vissačukód	201	cvc
visszadátumozik	vissadátumoz	21	cvc
visszadöglik	vissadöglök	3	cvc
visszaerőlködik	vissaerőlködöm	7	cvc
visszafocizik	vissafociz	1	cvc
visszafutamodik	vissafutamod	6	cvc
visszafénylik	vissaféṉl	22	cc
visszagombolkozik	vissagombolkoz	11	cvc
visszagorombáskodik	vissagorombáškod	3	cvc
visszahadonászik	vissahadonás	2	cvc
visszahallgatózik	vissahallgatódz	3	cc
visszahalászik	vissahalás	15	cvc
visszahangolódik	vissahangolód	40	cvc
visszaharangozik	vissaharangoz	1	cvc
visszahurcolkodik	vissahurcolkod	40	cvc
visszaigyekszik	vissaiḏeks	41	cc
visszailleszkedik	vissaillesked	1753	cvc
visszaizmosodik	vissaizmošod	2	cvc
visszakacsázik	vissakačáz	14	cvc
visszakavarodik	vissakavarod	46	cvc
visszakeményedik	vissakeméṉed	331	cvc
visszakocsikázik	vissakočikáz	130	cvc
visszakopik	vissakop	37	cvc
visszakucorodik	vissakucorod	38	cvc
visszakérődzik	vissakérődzök	49	cvc
visszaközeledik	vissaközeled	1	cvc
visszaközlekedik	vissaközleked	9	cvc
visszalökődik	vissalökődök	69	cvc
visszalökődik	vissalökődöm	69	cvc
visszamagyarosodik	vissamaḏarošod	23	cvc
visszamosakszik	vissamošaks	1	cc
visszamosódik	vissamošód	16	cvc
visszanehezedik	vissanehezed	11	cvc
visszanyaklik	vissaṉakl	7	cc
visszanyugszik	vissaṉugod	32	cvc
visszanézelődik	vissanézelődök	2	cvc
visszapakolászik	vissapakolás	29	cvc
visszapréselődik	vissapréšelődöm	17	cvc
visszaringatózik	vissaringatóz	3	cvc
visszasettenkedik	vissašettenked	102	cvc
visszasorolódik	vissašorolód	30	cvc
visszaspurizik	vissašpuriz	13	cvc
visszaszigorodik	vissasigorod	13	cvc
visszaszálkásodik	vissasálkášod	3	cvc
visszaszökik	vissasököm	1173	cvc
visszateleportálódik	vissateleportálód	24	cvc
visszatolakszik	vissatolakod	31	cvc
visszatoloncolódik	vissatoloncolód	2	cvc
visszatornászik	vissatornás	207	cvc
visszatántorodik	vissatántorod	162	cvc
visszatápászkodik	vissatápáskod	10	cvc
visszatükröződik	vissatükröződök	6625	cvc
visszatűzik	vissatűzöm	5	cvc
visszaurbanizálódik	vissaurbanizálód	1	cvc
visszavadászik	vissavadás	12	cvc
visszavetődik	vissavetődöm	128	cvc
visszavitorlázik	vissavitorláz	85	cvc
visszavizesedik	vissavizešed	7	cvc
visszavágyakozik	vissaváḏakoz	55	cvc
visszavágódik	vissavágód	100	cvc
visszaváltódik	vissaváltód	3	cvc
visszavörösödik	vissavöröšödöm	14	cvc
visszazárkózik	vissazárkóz	678	cvc
visszazötykölődik	vissazöṯkölődök	30	cvc
visszaácsingózik	vissaáčingóz	1	cvc
visszaóvatoskodik	vissaóvatoškod	27	cvc
visszaözönlik	vissaözönlök	61	cvc
visszaülepszik	vissaüleped	23	cvc
visszaütközik	vissaütközöm	15	cvc
viszálykodik	visájkod	672	cvc
vitelezik	vitelez	134	cvc
vizenyősödik	vizeṉőšödök	31	cvc
voltozik	voltoz	35	cvc
volánbuszozik	volánbusoz	6	cvc
vonulódik	vonulód	1	cvc
vájkálódik	vájkálód	18	cvc
váltódik	váltód	1123	cvc
védődobozik	védődoboz	1	cvc
végigaggódik	végigaggód	72	cvc
végigalbumozik	végigalbumoz	1	cvc
végigbotránkozik	végigbotránkoz	1	cvc
végigbóklászik	végigbóklás	69	cvc
végigcselekszik	végigčeleks	6	cc
végigdöglik	végigdöglök	8	cvc
végigegyensúlyozik	végigeḏenšújoz	15	cvc
végigelmélkedik	végigelmélked	102	cvc
végigesik	végigeš	53	cvc
végigfalatozik	végigfalatoz	1	cvc
végigfüggeszkedik	végigfüggesked	3	cvc
végiggaloppozik	végiggaloppoz	15	cvc
végiggyötrődik	végiḏḏötrődök	18	cvc
végiggürizik	végiggüriz	22	cvc
végigkereskedik	végigkerešked	4	cvc
végigkergetőzik	végigkergetőzöm	3	cvc
végiglopódzik	végiglopódz	1	cc
végignyújtózkodik	végigṉújtózkod	31	cvc
végignézelődik	végignézelődöm	2	cvc
végigordítozik	végigordítoz	7	cvc
végigpecázik	végigpecáz	4	cvc
végigprogramozik	végigprogramoz	3	cvc
végigringatózik	végigringatóz	4	cvc
végigsiránkozik	végigširánkoz	15	cvc
végigszlalomozik	végigslalomoz	13	cvc
végigszínészkedik	végigsínésked	16	cvc
végigszórakozik	végigsórakoz	75	cvc
végigsóhajtozik	végigšóhajtoz	7	cvc
végigtanulmányozik	végigtanulmáṉoz	51	cvc
végigtornászik	végigtornás	15	cvc
végigvergődik	végigvergődök	171	cvc
végigviharzik	végigviharz	125	cc
végigvonatozik	végigvonatoz	39	cvc
végigéjszakázik	végigéjsakáz	8	cvc
végszik	végs	5	cc
végtelenedik	végtelened	17	cvc
vérengzik	vérengz	214	cc
vérfoltozik	vérfoltoz	1	cvc
vérteződik	vérteződök	263	cvc
vészharangozik	vésharangoz	5	cvc
vízik	víz	9	cvc
vízfestékezik	vízfeštékez	9	cvc
vízipisztolyozik	vízipistojoz	19	cvc
vízjelezik	vízjelez	43	cvc
vízik	vízöm	9	cvc
weblevelezik	weblevelez	1	cvc
xeroxozik	xeroxoz	14	cvc
xilofonozik	xilofonoz	60	cvc
zajozik	zajoz	11	cvc
zeneovizik	zeneoviz	1	cvc
zsebhokizik	žebhokiz	18	cvc
zselébabozik	želébaboz	1	cvc
zsepizik	žepiz	4	cvc
zsiráfozik	žiráfoz	5	cvc
zsoldosozik	žoldošoz	16	cvc
zsákozik	žákoz	19	cvc
zsírtalanodik	žírtalanod	10	cvc
zsűrizik	žűriz	635	cvc
zugbuzizik	zugbuziz	1	cvc
zugfirkaszik	zugfirkas	1	cvc
zöldségdobozik	zöldšégdoboz	1	cvc
zúzódik	zúzód	1418	cvc
áhítatoskodik	áhítatoškod	44	cvc
áldozódik	áldozód	45	cvc
államosodik	államošod	9	cvc
álláshalmozik	állášhalmoz	1	cvc
állítódik	állítód	1900	cvc
álomdobozik	álomdoboz	1	cvc
általbúvik	általbúv	1	cvc
általvergődik	általvergődöm	14	cvc
ásványvizezik	ášváṉvizez	4	cvc
ásódik	ášód	48	cvc
átbicajozik	átbicajoz	52	cvc
átbotlik	átbotl	22	cc
átbucskázik	átbučkáz	415	cvc
átbujkálódik	átbujkálód	1	cvc
átbukfencezik	átbukfencez	111	cvc
átbóklászik	átbóklás	22	cvc
átbúvik	átbúv	12	cvc
átcangázik	átcangáz	3	cvc
átcihelődik	átcihelődök	38	cvc
átcipekedik	átcipeked	14	cvc
átcserélődik	átčerélődök	48	cvc
átcsimpaszkodik	átčimpaskod	11	cvc
átfurakszik	átfurakod	504	cvc
átfurikázik	átfurikáz	33	cvc
átgaloppozik	átgaloppoz	26	cvc
átgazdálkodik	átgazdálkod	2	cvc
átgombolódik	átgombolód	4	cvc
áthalódik	áthalód	2	cvc
áthanyatlik	áthaṉatl	2	cc
áthánykolódik	átháṉkolód	4	cvc
áthúzódzkodik	áthúzódzkod	8	cvc
átiramodik	átiramod	16	cvc
átirányítódik	átiráṉítód	196	cvc
átitatódik	átitatód	1501	cvc
átkeringőzik	átkeringőzök	6	cvc
átkocsikázik	átkočikáz	184	cvc
átkondizik	átkondiz	6	cvc
átkotorászik	átkotorás	4	cvc
átkutakodik	átkutakod	2	cvc
átkárpitozik	átkárpitoz	58	cvc
átkászálódik	átkásálód	33	cvc
átköltözik	átköltöz	17698	cvc
átköltözködik	átköltözködöm	102	cvc
átlopódzik	átlopódz	33	cc
átlélegzik	átlélegz	57	cc
átmigrálódik	átmigrálód	11	cvc
átnevelődik	átnevelődöm	71	cvc
átpipiskedik	átpipišked	5	cvc
átprogramozódik	átprogramozód	96	cvc
átpréselődik	átpréšelődöm	346	cvc
átrendeződik	átrendeződöm	7751	cvc
átrugaszkodik	átrugaskod	4	cvc
átsettenkedik	átšettenked	45	cvc
átsikamlik	átšikaml	12	cc
átszeretkezik	átseretkez	50	cvc
átszlalomozik	átslalomoz	11	cvc
áttaxizik	áttaxiz	34	cvc
áttokozik	áttokoz	1	cvc
áttolakszik	áttolakod	13	cvc
áttolódik	áttolód	1139	cvc
áttranszformálódik	áttransformálód	93	cvc
áttüzesedik	áttüzešed	212	cvc
áttűnik	áttűnök	923	cvc
átugrándozik	átugrándoz	79	cvc
átvadászik	átvadás	4	cvc
átvitorlázik	átvitorláz	305	cvc
átvizezik	átvizez	1	cvc
átvágódik	átvágód	145	cvc
átzongorázik	átzongoráz	11	cvc
átáramlik	átáraml	3467	cc
átásítozik	átášítoz	4	cvc
átértékelődik	átértékelődöm	4580	cvc
átóvakodik	átóvakod	36	cvc
átütemeződik	átütemeződök	8	cvc
édeskedik	édešked	69	cvc
éhesedik	éhešed	8	cvc
éjjeledik	éjjeled	49	cvc
éjik	éj	2	cvc
ékszik	éks	4	cc
ékszerbizik	ékserbiz	1	cvc
élesedik	élešed	8529	cvc
életrajozik	életrajoz	1	cvc
élődik	élődöm	167	cvc
érdeklődődik	érdeklődődök	35	cvc
érződik	érződ	74697	cvc
étvágyfokozik	étváḏfokoz	1	cvc
évdobozik	évdoboz	1	cvc
ígéretdobozik	ígéretdoboz	1	cvc
ínyenckedik	íṉencked	185	cvc
írnokoskodik	írnokoškod	105	cvc
íróasztalozik	íróastaloz	2	cvc
ítélődik	ítélődök	46	cvc
